id_detalle;linea_orden;orden_id_orden;vendedor_id_vendedor;cantidad;producto_id_producto
1073;5;212;61;3;5718
1074;3;212;69;3;2145
1075;4;212;95;3;7257
1076;1;213;33;1;6223
1077;2;214;43;3;6497
1078;4;214;62;1;513
1079;3;214;73;1;1860
1080;1;214;83;2;9259
1081;4;215;1;1;8657
1082;2;215;16;1;3424
1083;3;215;30;3;4739
1084;1;215;76;3;3246
1085;2;216;2;2;5773
1086;5;216;22;3;547
1087;1;216;56;1;4219
1088;4;216;72;2;356
1089;3;216;83;2;6635
1090;1;217;7;3;4143
1091;2;217;41;3;3400
1092;5;217;41;1;7148
1093;4;217;85;2;6047
1094;3;217;98;2;2777
1095;1;218;63;3;9884
1096;2;219;43;1;5349
1097;1;219;64;2;537
1098;5;220;13;3;3071
1099;2;220;14;1;3027
1100;6;220;63;1;4780
1101;3;220;69;2;5804
1102;4;220;71;3;1467
1103;7;220;89;1;8298
1104;1;220;93;3;8302
1105;6;221;2;3;8298
1106;3;221;16;1;7054
1107;2;221;25;3;9
1108;4;221;32;1;3339
1109;5;221;32;2;1437
1110;1;221;78;2;6712
1111;1;222;9;1;9044
1112;6;222;9;1;5917
1113;4;222;49;2;8023
1114;3;222;51;2;1018
1115;2;222;95;1;2834
1116;5;222;100;2;6122
1117;2;223;37;3;9055
1118;3;223;74;1;8603
1119;1;223;84;3;1937
1120;6;224;7;2;6783
1121;1;224;11;1;9219
1122;9;224;25;2;5048
1123;5;224;40;3;5842
1124;3;224;47;2;8046
1125;7;224;47;1;5105
1126;8;224;58;1;185
1127;2;224;83;2;6289
1128;4;224;98;1;8290
1129;2;225;4;3;8118
1130;6;225;8;2;9508
1131;7;225;32;3;4868
1132;1;225;47;3;1156
1133;3;225;60;3;9615
1134;8;225;67;1;819
1135;5;225;74;3;9199
1136;4;225;80;3;9797
1137;9;225;98;2;8434
1138;6;226;16;1;1916
1139;4;226;35;2;6266
1140;7;226;40;1;7180
1141;5;226;42;3;4906
1142;2;226;45;1;8589
1143;3;226;54;2;6528
1144;1;226;68;1;8121
1145;1;227;47;3;5992
1146;2;227;63;1;7218
1147;3;228;3;3;4049
1148;5;228;51;1;1399
1149;2;228;67;2;111
1150;1;228;70;2;4697
1151;4;228;92;1;5929
1152;2;229;18;1;6346
1153;1;229;43;3;5086
1154;3;229;96;3;595
1155;5;230;12;1;6587
1156;3;230;13;1;5864
1157;2;230;79;2;6091
1158;4;230;90;1;257
1159;1;230;92;3;8902
1160;2;231;67;1;4166
1161;1;231;79;3;3273
1162;1;232;5;1;383
1163;3;232;92;2;235
1164;2;232;93;1;5009
1165;4;233;5;1;5093
1166;8;233;8;3;4451
1167;9;233;15;1;7864
1168;7;233;35;2;2582
1169;1;233;45;2;8670
1170;3;233;81;2;5680
1171;6;233;82;2;2902
1172;2;233;83;2;5236
1173;5;233;99;1;5859
1174;6;234;2;2;9168
1175;3;234;6;1;4113
1176;1;234;12;3;4233
1177;8;234;22;2;995
1178;7;234;36;2;8511
1179;4;234;37;2;5310
1180;2;234;91;2;9424
1181;5;234;99;2;268
1182;1;235;86;3;1309
1183;3;236;4;1;317
1184;1;236;65;1;7868
1185;2;236;77;1;6926
1186;4;236;86;3;2584
1187;1;237;76;1;291
1188;1;238;13;3;4305
1189;3;238;28;1;3755
1190;4;238;73;2;1430
1191;2;238;90;1;7027
1192;2;239;55;3;4235
1193;1;239;78;3;1667
1194;3;239;95;2;1411
1195;4;240;5;1;439
1196;3;240;7;1;4831
1197;2;240;18;1;6308
1198;1;240;24;2;691
1199;5;240;33;2;4644
1200;2;241;84;1;6455
1201;1;241;85;3;3173
1202;1;242;10;3;5966
1203;4;242;12;3;1370
1204;2;242;16;3;5464
1205;6;242;27;3;1603
1206;7;242;28;2;3041
1207;5;242;30;1;588
1208;3;242;78;2;2884
1209;2;243;55;2;4430
1210;1;243;72;2;8221
1211;3;243;74;3;6201
1212;4;244;30;2;3272
1213;2;244;31;2;4044
1214;3;244;34;3;1762
1215;6;244;60;2;1821
1216;5;244;61;2;4721
1217;1;244;87;2;9932
1218;7;244;98;2;6702
1219;1;245;89;3;3221
1220;3;246;12;2;692
1221;7;246;21;3;8511
1222;1;246;29;3;5821
1223;4;246;39;1;4960
1224;2;246;52;3;5111
1225;5;246;89;3;7874
1226;6;246;98;3;6519
1227;1;247;17;1;8540
1228;2;247;20;1;9524
1229;3;247;25;3;876
1230;5;247;25;2;6406
1231;4;247;38;2;1065
1232;6;247;66;3;5538
1233;2;248;3;2;1208
1234;3;248;51;3;7590
1235;1;248;53;3;9147
1236;4;248;64;2;3110
1237;5;248;75;1;8717
1238;6;248;83;1;3899
1239;7;248;84;3;4851
1240;1;249;2;1;4136
1241;5;249;20;1;2645
1242;3;249;34;2;4437
1243;7;249;54;1;7763
1244;4;249;56;3;9345
1245;6;249;57;3;1334
1246;8;249;79;3;5889
1247;2;249;88;2;8000
1248;5;250;11;3;7557
1249;3;250;50;2;9765
1250;2;250;73;1;9316
1251;1;250;88;3;7587
1252;4;250;92;3;9817
1253;6;250;98;1;7482
1254;7;250;98;2;9622
1255;2;251;3;2;7236
1256;1;251;30;1;4033
1257;3;251;39;2;1452
1258;5;251;52;1;3968
1259;4;251;62;3;5846
1260;6;251;63;1;818
1261;4;252;13;2;8988
1262;7;252;27;1;2667
1263;3;252;51;3;7412
1264;6;252;56;3;374
1265;2;252;64;3;1610
1266;1;252;67;3;9890
1267;5;252;81;3;859
1268;2;253;47;3;6220
1269;1;253;53;2;2065
1270;2;254;31;1;802
1271;1;254;65;2;2207
1272;3;254;78;1;3915
1273;6;255;14;2;7358
1274;3;255;17;1;7993
1275;4;255;51;1;3299
1276;7;255;64;3;8509
1277;2;255;82;2;1849
1278;5;255;99;3;2481
1279;1;255;100;3;4691
1280;1;256;74;2;4916
1281;3;257;75;2;1583
1282;1;257;76;2;8116
1283;2;257;90;3;4979
1284;4;257;100;2;4615
1285;1;258;2;2;8685
1286;2;258;21;1;3413
1287;3;258;82;1;2406
1288;2;259;4;1;7031
1289;1;259;20;3;5642
1290;4;259;34;2;7681
1291;3;259;35;1;3198
1292;5;259;43;2;4804
1293;6;259;77;3;1401
1294;8;260;24;2;6760
1295;3;260;29;1;2673
1296;6;260;48;1;6856
1297;4;260;65;2;6197
1298;5;260;70;3;4383
1299;1;260;77;3;9255
1300;2;260;84;1;4533
1301;7;260;95;3;9517
1302;7;261;1;2;3970
1303;4;261;33;1;8893
1304;3;261;47;2;9192
1305;2;261;50;3;3112
1306;5;261;61;2;7495
1307;1;261;93;2;4307
1308;6;261;100;3;717
1309;4;262;38;1;6631
1310;3;262;58;1;3666
1311;2;262;88;3;2624
1312;1;262;91;1;2728
1313;1;263;33;3;8972
1314;2;263;44;1;6411
1315;3;263;98;2;7632
1316;4;264;4;1;1188
1317;3;264;71;3;4214
1318;1;264;87;3;575
1319;2;264;96;2;838
1320;2;265;9;1;7449
1321;5;265;51;1;7761
1322;1;265;53;3;3498
1323;3;265;57;2;9619
1324;4;265;94;2;1331
1325;2;266;1;3;6510
1326;5;266;7;1;1630
1327;4;266;9;2;6986
1328;8;266;15;3;6732
1329;9;266;22;1;563
1330;3;266;27;3;3068
1331;1;266;82;3;9773
1332;7;266;91;2;3880
1333;6;266;94;1;2569
1334;2;267;9;1;2055
1335;6;267;14;1;3353
1336;5;267;26;2;4394
1337;8;267;32;3;7987
1338;7;267;48;2;2482
1339;4;267;55;2;4689
1340;1;267;66;1;2758
1341;3;267;88;2;1990
1342;2;268;12;3;8149
1343;1;268;46;2;2433
1344;3;268;56;3;3956
1345;8;269;20;1;7575
1346;3;269;22;2;9997
1347;6;269;37;1;9146
1348;7;269;46;1;2539
1349;2;269;62;1;1439
1350;4;269;68;2;7243
1351;9;269;75;3;1094
1352;5;269;79;1;7802
1353;1;269;84;3;780
1354;3;270;17;1;7657
1355;1;270;29;3;6307
1356;2;270;39;1;1738
1357;1;271;12;1;3858
1358;3;271;34;2;5747
1359;2;271;78;2;6434
1360;4;271;91;2;8539
1361;8;272;2;1;3956
1362;4;272;30;1;2164
1363;3;272;68;3;179
1364;1;272;79;1;9311
1365;7;272;88;3;8733
1366;2;272;92;1;8375
1367;5;272;98;3;1089
1368;6;272;100;1;9921
1369;3;273;3;3;5262
1370;2;273;27;1;9666
1371;5;273;42;1;5889
1372;1;273;46;1;7155
1373;6;273;54;2;8423
1374;4;273;76;1;6449
1375;1;274;15;3;5312
1376;2;274;20;2;4581
1377;4;274;24;2;9226
1378;3;274;89;2;6237
1379;2;275;22;2;9844
1380;3;275;25;3;3259
1381;4;275;57;3;8071
1382;1;275;66;1;8017
1383;3;276;16;2;4312
1384;1;276;36;3;5670
1385;2;276;48;3;8801
1386;4;276;90;3;2703
1387;7;277;10;3;7246
1388;6;277;43;2;1615
1389;3;277;57;3;8429
1390;5;277;70;3;1566
1391;4;277;79;2;7893
1392;2;277;87;2;3373
1393;8;277;97;2;3345
1394;1;277;98;2;1784
1395;6;278;6;1;2336
1396;4;278;8;2;3889
1397;8;278;16;2;4598
1398;9;278;32;1;5601
1399;1;278;45;3;9953
1400;7;278;62;2;5160
1401;5;278;89;3;8955
1402;2;278;96;2;8970
1403;3;278;96;1;1764
1404;1;279;86;3;1990
1405;2;279;94;2;1334
1406;1;280;7;3;5411
1407;1;281;100;2;6053
1408;6;282;18;3;6218
1409;2;282;26;1;2093
1410;3;282;44;3;4537
1411;5;282;51;1;4859
1412;4;282;52;2;2832
1413;1;282;62;1;5745
1414;2;283;26;3;3953
1415;1;283;32;3;3088
1416;3;283;62;1;7677
1417;3;284;12;3;2860
1418;7;284;30;3;1386
1419;5;284;33;3;24
1420;8;284;40;3;5914
1421;1;284;42;2;5543
1422;9;284;65;2;4352
1423;2;284;75;1;3938
1424;4;284;80;2;2280
1425;6;284;84;1;2646
1426;7;285;28;3;700
1427;4;285;43;3;3827
1428;8;285;44;1;2170
1429;5;285;54;3;8550
1430;3;285;61;3;5663
1431;2;285;70;2;6740
1432;1;285;83;2;6486
1433;6;285;86;1;4562
1434;3;286;19;3;8785
1435;2;286;40;1;2523
1436;4;286;68;2;7404
1437;5;286;73;3;3407
1438;1;286;83;1;5049
1439;3;287;3;3;3912
1440;9;287;10;3;3286
1441;4;287;34;3;7248
1442;8;287;38;1;3937
1443;6;287;51;1;5895
1444;1;287;57;2;4054
1445;7;287;76;3;927
1446;5;287;82;3;9574
1447;2;287;92;3;8537
1448;1;288;94;3;2682
1449;7;289;5;3;3108
1450;3;289;19;2;144
1451;1;289;30;2;5981
1452;2;289;53;1;5722
1453;4;289;79;2;7913
1454;5;289;87;2;1345
1455;6;289;95;1;2529
1456;3;290;25;2;5785
1457;2;290;42;2;5584
1458;5;290;56;1;2880
1459;6;290;59;3;4556
1460;4;290;64;3;7347
1461;1;290;72;3;4757
1462;4;291;13;3;3642
1463;3;291;44;1;5556
1464;1;291;51;1;569
1465;2;291;64;3;8755
1466;5;291;96;3;1019
1467;2;292;21;2;3175
1468;1;292;25;2;279
1469;3;292;78;3;2201
1470;4;293;12;1;4791
1471;1;293;79;1;1519
1472;3;293;98;1;2517
1473;2;293;100;1;1308
1474;4;294;11;1;8343
1475;5;294;14;3;7507
1476;8;294;15;2;9641
1477;3;294;41;2;1959
1478;6;294;51;1;8284
1479;1;294;62;2;3645
1480;9;294;68;3;31
1481;7;294;69;1;4483
1482;2;294;94;2;7802
1483;1;295;88;1;1843
1484;2;295;98;2;4114
1485;2;296;7;2;1424
1486;1;296;9;2;7995
1487;3;296;12;2;8485
1488;4;296;44;3;106
1489;5;296;55;3;6125
1490;6;296;77;2;5449
1491;1;297;11;2;5804
1492;7;297;14;2;9788
1493;6;297;25;1;4947
1494;3;297;32;2;6471
1495;4;297;34;3;7398
1496;8;297;70;3;6472
1497;2;297;82;2;4999
1498;5;297;99;1;5609
1499;7;298;2;1;1620
1500;3;298;27;3;1295
1501;5;298;27;3;9638
1502;2;298;32;3;4259
1503;6;298;60;2;7521
1504;1;298;86;2;1276
1505;4;298;88;3;1808
1506;3;299;18;1;2430
1507;7;299;19;3;2853
1508;8;299;45;3;5129
1509;5;299;51;2;7868
1510;2;299;59;1;298
1511;6;299;71;1;6796
1512;1;299;74;1;6404
1513;4;299;80;3;6475
1514;5;300;10;1;3688
1515;7;300;22;1;4790
1516;2;300;44;2;3977
1517;6;300;50;1;2073
1518;1;300;58;2;6012
1519;3;300;89;2;1898
1520;4;300;90;1;6052
1521;5;301;2;2;3299
1522;3;301;13;2;1770
1523;8;301;27;3;6573
1524;7;301;28;3;3737
1525;4;301;40;3;987
1526;2;301;43;1;3336
1527;1;301;49;1;6121
1528;6;301;81;1;3322
1529;4;302;18;3;6198
1530;8;302;23;1;2578
1531;5;302;27;3;3542
1532;2;302;32;2;1533
1533;6;302;35;3;6445
1534;7;302;42;3;8978
1535;1;302;48;3;1756
1536;3;302;95;2;7089
1537;9;302;95;2;5969
1538;1;303;13;2;9384
1539;1;304;55;2;4427
1540;3;304;63;2;1781
1541;2;304;75;2;2078
1542;1;305;34;2;7398
1543;6;305;45;1;9278
1544;4;305;53;2;3623
1545;2;305;60;2;4861
1546;3;305;68;2;3136
1547;5;305;82;3;4585
1548;1;306;25;2;3061
1549;4;306;46;3;9317
1550;5;306;48;1;4807
1551;8;306;53;3;1024
1552;7;306;59;1;9966
1553;3;306;62;3;6652
1554;2;306;75;2;4198
1555;6;306;92;2;2338
1556;2;307;5;2;4592
1557;3;307;6;2;4419
1558;7;307;32;2;3218
1559;8;307;40;3;764
1560;6;307;52;2;1517
1561;4;307;54;1;6535
1562;1;307;60;2;9723
1563;5;307;88;3;3171
1564;1;308;16;1;1177
1565;6;308;18;1;7826
1566;9;308;47;1;6287
1567;3;308;50;2;3206
1568;2;308;54;1;3961
1569;4;308;71;3;8507
1570;8;308;75;3;4896
1571;7;308;90;1;4541
1572;5;308;91;3;868
1573;2;309;12;2;9465
1574;1;309;36;2;5687
1575;4;309;43;1;6530
1576;3;309;50;2;4246
1577;1;310;4;3;8849
1578;7;310;12;1;566
1579;2;310;13;3;1892
1580;4;310;14;2;7068
1581;3;310;48;1;5933
1582;5;310;72;1;3349
1583;6;310;84;3;6176
1584;1;311;15;3;6549
1585;3;312;13;2;8291
1586;5;312;28;1;3060
1587;7;312;45;1;4322
1588;4;312;63;3;9672
1589;9;312;66;3;3170
1590;8;312;67;3;2751
1591;2;312;71;1;2297
1592;6;312;93;3;4495
1593;1;312;95;1;9816
1594;1;313;34;1;6535
1595;5;313;34;3;1085
1596;3;313;37;1;913
1597;6;313;38;2;5553
1598;4;313;70;2;9097
1599;2;313;80;1;6423
1600;1;314;72;1;983
1601;2;314;79;2;2911
1602;3;315;16;2;3946
1603;2;315;23;1;3186
1604;1;315;69;1;4903
1605;4;315;75;1;6407
1606;1;316;9;1;4460
1607;6;316;25;2;4598
1608;4;316;50;1;8925
1609;5;316;53;3;3158
1610;8;316;54;1;9618
1611;3;316;67;3;1574
1612;2;316;97;2;3762
1613;7;316;100;3;897
1614;3;317;10;3;4424
1615;9;317;14;3;4176
1616;4;317;18;1;1292
1617;1;317;26;3;6867
1618;5;317;26;2;9696
1619;7;317;31;2;7516
1620;8;317;32;3;9700
1621;2;317;89;1;460
1622;6;317;100;2;1100
1623;3;318;45;3;306
1624;4;318;57;3;7749
1625;7;318;69;1;5427
1626;6;318;70;3;6819
1627;1;318;72;3;1474
1628;5;318;79;2;8826
1629;2;318;93;1;4444
1630;1;319;33;2;1574
1631;2;319;34;3;5
1632;6;319;36;2;1019
1633;3;319;49;3;9510
1634;4;319;54;2;8178
1635;5;319;89;1;8327
1636;1;320;45;2;3584
1637;2;320;51;1;1079
1638;5;321;7;1;6764
1639;2;321;32;2;8567
1640;1;321;58;1;9191
1641;4;321;58;3;1192
1642;3;321;64;1;8091
1643;6;321;74;2;8753
1644;7;321;89;3;899
1645;1;322;13;2;4557
1646;4;323;1;3;9153
1647;3;323;9;2;7776
1648;7;323;11;2;9835
1649;2;323;14;1;8384
1650;6;323;36;2;2309
1651;5;323;54;3;5703
1652;1;323;55;3;1324
1653;1;324;74;2;2870
1654;2;324;81;1;9141
1655;4;325;4;1;6148
1656;1;325;36;3;1484
1657;9;325;45;3;6533
1658;6;325;46;3;7037
1659;8;325;51;1;7187
1660;2;325;54;3;7165
1661;5;325;58;2;316
1662;3;325;62;3;4324
1663;7;325;99;1;890
1664;1;326;4;2;2201
1665;2;326;34;1;6990
1666;1;327;7;3;1188
1667;3;327;73;2;7688
1668;2;327;95;3;391
1669;3;328;29;2;7198
1670;1;328;53;2;7759
1671;5;328;54;3;830
1672;4;328;57;2;1847
1673;7;328;73;2;9941
1674;6;328;81;2;3721
1675;2;328;84;3;6623
1676;1;329;61;2;8741
1677;1;330;9;1;8281
1678;2;330;20;2;8472
1679;4;330;53;2;2275
1680;3;330;68;2;6122
1681;5;331;4;3;919
1682;4;331;18;1;7982
1683;7;331;30;3;9165
1684;3;331;50;2;2921
1685;2;331;70;2;1278
1686;1;331;78;2;2706
1687;6;331;85;3;9791
1688;6;332;5;1;3033
1689;5;332;10;1;257
1690;4;332;21;2;653
1691;3;332;33;2;1861
1692;2;332;59;2;255
1693;7;332;74;2;8552
1694;8;332;78;3;7160
1695;1;332;100;3;6289
1696;7;333;9;2;6464
1697;6;333;12;2;5264
1698;5;333;30;3;7869
1699;1;333;60;2;2941
1700;2;333;66;1;6172
1701;4;333;66;3;1264
1702;3;333;80;2;3927
1703;6;334;14;2;2174
1704;1;334;32;1;2460
1705;8;334;32;2;9527
1706;4;334;36;1;1231
1707;5;334;36;1;8954
1708;3;334;38;3;4934
1709;9;334;45;2;7846
1710;2;334;74;2;574
1711;7;334;76;2;7761
1712;2;335;18;2;1294
1713;4;335;28;2;3620
1714;3;335;59;1;1529
1715;6;335;62;1;5572
1716;1;335;65;2;8832
1717;7;335;66;1;1572
1718;5;335;80;2;9782
1719;4;336;16;3;4999
1720;8;336;27;1;1955
1721;6;336;50;2;6840
1722;7;336;52;2;1404
1723;2;336;81;1;2215
1724;3;336;84;1;9887
1725;5;336;92;2;5195
1726;1;336;98;2;3308
1727;5;337;26;2;5042
1728;1;337;40;1;6906
1729;3;337;57;1;3044
1730;4;337;61;1;2984
1731;2;337;81;1;667
1732;3;338;6;1;7973
1733;1;338;32;1;9416
1734;2;338;42;2;4913
1735;1;339;99;3;485
1736;4;340;6;2;8944
1737;2;340;10;3;8379
1738;6;340;14;2;9438
1739;1;340;42;3;6039
1740;3;340;67;1;872
1741;5;340;86;2;3946
1742;2;341;1;3;6163
1743;1;341;19;1;35
1744;8;342;29;3;1759
1745;6;342;45;3;7501
1746;1;342;50;1;4929
1747;2;342;52;3;7150
1748;7;342;70;2;3201
1749;5;342;76;1;7032
1750;4;342;79;1;3400
1751;3;342;89;3;4757
1752;9;342;96;1;430
1753;1;343;70;1;4512
1754;6;344;21;3;708
1755;3;344;24;1;5157
1756;2;344;34;1;5349
1757;5;344;38;1;1136
1758;1;344;42;1;5519
1759;4;344;63;3;8158
1760;4;345;21;1;7845
1761;3;345;40;2;9024
1762;5;345;78;1;5852
1763;2;345;80;2;3681
1764;6;345;85;3;1037
1765;1;345;94;3;4653
1766;2;346;9;3;8996
1767;7;346;11;3;5905
1768;5;346;44;3;8711
1769;8;346;45;1;8580
1770;6;346;52;1;2312
1771;4;346;66;2;6989
1772;1;346;67;1;1920
1773;3;346;98;3;3010
1774;1;347;10;2;7990
1775;4;347;20;3;2801
1776;2;347;33;2;5245
1777;3;347;41;2;5841
1778;5;347;100;3;6349
1779;2;348;26;1;3570
1780;5;348;41;2;4325
1781;4;348;43;3;29
1782;1;348;49;1;5344
1783;3;348;79;1;5632
1784;6;348;89;1;6325
1785;2;349;11;1;5612
1786;1;349;18;1;7765
1787;9;350;7;3;7543
1788;5;350;27;3;7726
1789;7;350;38;1;9
1790;3;350;39;2;3907
1791;4;350;46;3;4160
1792;2;350;58;3;7762
1793;6;350;61;2;1583
1794;1;350;82;2;324
1795;8;350;99;2;1301
1796;1;351;29;3;6161
1797;3;351;33;1;932
1798;2;351;81;1;5557
1799;3;352;20;2;6348
1800;4;352;66;2;9017
1801;2;352;86;3;1292
1802;1;352;90;1;5861
1803;1;353;3;3;2210
1804;3;353;54;2;6354
1805;2;353;60;3;7523
1806;9;354;3;3;8149
1807;4;354;12;3;5586
1808;5;354;23;1;8488
1809;3;354;25;2;5272
1810;2;354;29;2;1716
1811;6;354;51;3;7729
1812;8;354;56;1;5230
1813;7;354;63;2;1214
1814;1;354;80;1;4433
1815;1;355;5;3;4307
1816;3;355;5;2;3882
1817;2;355;44;1;2791
1818;2;356;49;3;6969
1819;1;356;68;3;3763
1820;1;357;37;2;4001
1821;2;357;95;2;1439
1822;1;358;5;2;5078
1823;5;358;7;3;7151
1824;2;358;13;3;2184
1825;6;358;27;2;8676
1826;4;358;28;1;5798
1827;3;358;80;2;9312
1828;3;359;28;1;5448
1829;2;359;32;2;3520
1830;5;359;62;3;4557
1831;1;359;100;1;3427
1832;4;359;100;3;8261
1833;1;360;77;1;9622
1834;3;361;4;2;3600
1835;5;361;25;2;1662
1836;6;361;48;2;8808
1837;4;361;87;2;9768
1838;1;361;91;2;8296
1839;2;361;91;2;7792
1840;1;362;12;3;2501
1841;2;362;24;3;3484
1842;4;362;48;2;72
1843;3;362;79;3;9649
1844;5;363;36;2;4580
1845;1;363;56;2;1499
1846;3;363;56;3;9504
1847;4;363;57;1;5241
1848;2;363;80;3;321
1849;2;364;26;1;8559
1850;6;364;37;3;4952
1851;3;364;55;1;3324
1852;4;364;63;3;2967
1853;5;364;78;1;8116
1854;1;364;100;3;1329
1855;6;365;27;1;9424
1856;2;365;29;3;1676
1857;4;365;29;2;6265
1858;5;365;65;1;4283
1859;3;365;67;1;9174
1860;1;365;73;3;7833
1861;7;366;23;1;7697
1862;3;366;30;2;7555
1863;5;366;41;2;7011
1864;2;366;61;1;1431
1865;6;366;69;2;3858
1866;8;366;70;2;1733
1867;1;366;93;2;9414
1868;4;366;96;2;9543
1869;1;367;48;3;4588
1870;1;368;6;3;577
1871;4;368;6;3;5011
1872;2;368;78;3;4255
1873;3;368;87;2;6286
1874;1;369;7;3;8236
1875;3;369;30;3;4765
1876;2;369;48;1;441
1877;6;369;52;3;9906
1878;4;369;75;2;3833
1879;5;369;87;2;3666
1880;6;370;4;3;9953
1881;5;370;13;3;2002
1882;2;370;15;2;4079
1883;4;370;17;1;2454
1884;8;370;25;3;4353
1885;3;370;37;3;5951
1886;9;370;42;2;1189
1887;1;370;74;3;3364
1888;7;370;85;1;30
1889;1;371;14;2;2450
1890;3;371;42;2;3941
1891;4;371;45;1;6849
1892;2;371;89;1;9142
1893;8;372;19;1;6299
1894;2;372;28;2;6746
1895;6;372;50;1;9515
1896;1;372;59;2;4152
1897;7;372;62;1;2364
1898;3;372;74;3;7497
1899;5;372;77;2;7153
1900;4;372;80;3;4069
1901;4;373;8;2;996
1902;9;373;9;2;8679
1903;2;373;17;3;1460
1904;3;373;21;3;440
1905;8;373;25;1;9277
1906;5;373;32;1;8521
1907;1;373;38;2;5825
1908;7;373;54;3;5565
1909;6;373;65;1;3186
1910;1;374;95;3;7337
1911;1;375;5;3;2864
1912;4;375;43;2;8453
1913;3;375;50;3;5499
1914;6;375;55;2;712
1915;7;375;68;2;9753
1916;5;375;76;3;6255
1917;2;375;99;3;6487
1918;1;376;3;1;8378
1919;5;376;26;3;7322
1920;3;376;38;3;8338
1921;7;376;40;1;7020
1922;2;376;57;3;71
1923;4;376;58;2;8912
1924;6;376;88;3;9309
1925;3;377;6;1;8761
1926;4;377;24;3;2482
1927;2;377;81;3;733
1928;1;377;85;3;1452
1929;5;377;99;3;5342
1930;1;378;7;3;1676
1931;2;378;47;1;1095
1932;2;379;1;2;1411
1933;1;379;14;2;9645
1934;1;380;24;1;5499
1935;6;380;28;3;1739
1936;7;380;49;3;2186
1937;2;380;51;2;7340
1938;4;380;59;1;7676
1939;5;380;64;1;4614
1940;8;380;69;2;652
1941;3;380;82;2;9328
1942;1;381;6;3;1753
1943;9;381;58;1;3189
1944;2;381;75;1;913
1945;7;381;76;3;9851
1946;6;381;77;3;9749
1947;4;381;78;1;8061
1948;5;381;80;3;3029
1949;8;381;81;3;4759
1950;3;381;87;1;4555
1951;2;382;63;3;1119
1952;1;382;67;3;6246
1953;3;382;99;2;1496
1954;1;383;14;2;4929
1955;4;384;6;2;8041
1956;9;384;10;1;657
1957;7;384;20;1;9031
1958;8;384;22;2;824
1959;2;384;23;1;8082
1960;5;384;25;1;7111
1961;1;384;49;1;1204
1962;6;384;70;3;7571
1963;3;384;86;3;379
1964;1;385;13;2;7522
1965;3;386;2;1;935
1966;1;386;13;3;1933
1967;2;386;27;1;2857
1968;2;387;3;2;3357
1969;1;387;87;2;6450
1970;2;388;1;3;6844
1971;5;388;21;1;8781
1972;4;388;59;3;655
1973;3;388;77;2;9850
1974;1;388;84;3;7664
1975;1;389;32;3;8126
1976;2;389;89;3;4889
1977;1;390;30;3;1105
1978;4;390;57;3;6848
1979;7;390;57;2;4349
1980;2;390;63;2;3516
1981;6;390;66;3;5581
1982;5;390;78;2;2496
1983;3;390;82;3;842
1984;3;391;82;1;4374
1985;1;391;94;1;6870
1986;2;391;97;1;2181
1987;5;392;15;1;6779
1988;7;392;25;1;5162
1989;4;392;57;3;3803
1990;2;392;65;3;5670
1991;1;392;80;3;8239
1992;3;392;87;3;6559
1993;6;392;88;3;5284
1994;8;392;89;3;8613
1995;9;393;8;3;5579
1996;8;393;9;2;2931
1997;7;393;10;2;7701
1998;5;393;34;3;5350
1999;1;393;43;1;6110
2000;2;393;49;3;1715
2001;3;393;74;2;3122
2002;6;393;78;2;724
2003;4;393;95;1;8597
2004;6;394;15;2;7948
2005;7;394;18;1;7614
2006;1;394;48;1;1631
2007;2;394;48;1;7806
2008;3;394;58;2;2055
2009;4;394;70;2;3214
2010;5;394;90;3;3193
2011;5;395;32;3;9596
2012;4;395;37;2;6133
2013;1;395;53;2;4174
2014;3;395;53;1;777
2015;2;395;62;1;9933
2016;6;395;65;3;8712
2017;1;396;15;1;585
2018;3;396;68;3;8145
2019;2;396;87;2;6639
2020;1;397;59;2;7163
2021;2;398;3;2;2992
2022;1;398;43;1;5206
2023;3;399;10;1;1390
2024;5;399;51;1;2546
2025;1;399;72;1;6916
2026;4;399;83;1;4189
2027;2;399;93;1;1445
2028;3;400;21;2;1126
2029;4;400;25;1;4767
2030;5;400;28;3;7693
2031;1;400;35;2;6783
2032;2;400;44;2;9629
2033;6;400;45;1;5210
2034;7;400;49;1;5954
2035;8;400;67;3;9809
2036;9;400;97;3;4546
2037;1;401;42;1;6958
2038;3;402;1;3;9439
2039;5;402;5;2;3568
2040;2;402;9;3;7367
2041;1;402;13;2;194
2042;4;402;33;1;921
2043;6;402;44;1;3766
2044;8;402;66;1;1945
2045;7;402;82;3;5659
2046;4;403;21;1;9411
2047;3;403;45;2;9969
2048;2;403;49;3;9591
2049;1;403;53;3;8478
2050;4;404;10;3;6844
2051;5;404;32;1;9827
2052;6;404;35;2;333
2053;2;404;36;2;3220
2054;3;404;46;2;5505
2055;1;404;90;3;6842
2056;2;405;31;1;2242
2057;1;405;34;3;4031
2058;8;405;37;3;673
2059;7;405;48;1;1567
2060;3;405;49;1;6241
2061;5;405;57;3;8380
2062;4;405;62;2;9358
2063;6;405;85;2;8879
2064;1;406;66;1;8032
2065;2;406;67;3;3109
2066;4;406;73;1;3342
2067;3;406;84;2;2142
2068;2;407;5;2;2258
2069;3;407;20;1;4441
2070;4;407;28;1;9887
2071;6;407;38;1;7249
2072;5;407;59;3;384
2073;7;407;78;3;8788
2074;8;407;82;3;359
2075;9;407;85;2;1814
