id_orden;cliente_id_cliente;fecha_orden
1156;8981;2023-02-21
1157;10492;2023-02-17
1158;19517;2023-02-06
1159;13139;2023-02-13
1160;1883;2023-02-25
1161;15251;2023-02-09
1162;19993;2023-02-16
1163;12344;2023-02-08
1164;4450;2023-02-26
1165;10219;2023-02-20
1166;15583;2023-02-07
1167;18750;2023-02-02
1168;16451;2023-02-03
1169;1815;2023-02-09
1170;17184;2023-02-06
1171;12930;2023-02-26
1172;7763;2023-02-26
1173;18972;2023-02-05
1174;11557;2023-02-05
1175;14868;2023-02-13
1176;8170;2023-02-28
1177;7131;2023-02-20
1178;11502;2023-02-20
1179;14491;2023-02-11
1180;16641;2023-02-01
1181;1679;2023-02-27
1182;8455;2023-02-11
1183;14661;2023-02-03
1184;1023;2023-02-08
1185;16369;2023-02-21
1186;13347;2023-02-22
1187;11;2023-02-23
1188;12033;2023-02-03
1189;161;2023-02-21
1190;3695;2023-02-27
1191;4187;2023-02-14
1192;5398;2023-02-03
1193;7510;2023-02-28
1194;8651;2023-02-23
1195;9407;2023-02-02
1196;9276;2023-02-01
1197;12961;2023-02-22
1198;9934;2023-02-14
1199;6447;2023-02-07
1200;6771;2023-02-11
1201;5112;2023-02-27
1202;15035;2023-02-20
1203;2536;2023-02-25
1204;11109;2023-02-15
1205;17436;2023-02-25
1206;4582;2023-02-25
1207;9594;2023-02-25
1208;9670;2023-02-22
1209;1622;2023-02-03
1210;15558;2023-02-01
1211;11184;2023-02-26
1212;11851;2023-02-17
1213;1797;2023-02-23
1214;14521;2023-02-28
1215;19592;2023-02-24
1216;17134;2023-02-25
1217;17935;2023-02-07
1218;16580;2023-02-12
1219;4012;2023-02-03
1220;17867;2023-02-01
1221;6746;2023-02-05
1222;18336;2023-02-06
1223;5048;2023-02-06
1224;4285;2023-02-23
1225;10953;2023-02-03
1226;1749;2023-02-02
1227;16161;2023-02-13
1228;1598;2023-02-20
1229;17415;2023-02-12
1230;4746;2023-02-07
1231;7142;2023-02-20
1232;18139;2023-02-28
1233;12770;2023-02-01
1234;17599;2023-02-20
1235;16505;2023-02-20
1236;2781;2023-02-09
1237;18880;2023-02-27
1238;14130;2023-02-16
1239;19237;2023-02-28
1240;457;2023-02-21
1241;5376;2023-02-26
1242;8192;2023-02-08
1243;15120;2023-02-26
1244;7173;2023-02-25
1245;14510;2023-02-05
1246;19902;2023-02-03
1247;11435;2023-02-08
1248;18952;2023-02-11
1249;5101;2023-02-10
1250;5719;2023-02-02
1251;318;2023-02-21
1252;11034;2023-02-05
1253;17201;2023-02-26
1254;5139;2023-02-04
1255;18120;2023-02-20
1256;8431;2023-02-17
1257;11108;2023-02-08
1258;15373;2023-02-13
1259;13191;2023-02-10
1260;1832;2023-02-23
1261;4076;2023-02-23
1262;5028;2023-02-24
1263;5164;2023-02-18
1264;16723;2023-02-22
1265;9751;2023-02-12
1266;17723;2023-02-20
1267;12780;2023-02-15
1268;19634;2023-02-15
1269;17113;2023-02-02
1270;12028;2023-02-27
1271;12184;2023-02-24
1272;7152;2023-02-07
1273;2682;2023-02-23
1274;15070;2023-02-03
1275;14951;2023-02-23
1276;9200;2023-02-25
1277;14806;2023-02-06
1278;7388;2023-02-18
1279;706;2023-02-22
1280;8913;2023-02-04
1281;5956;2023-02-03
1282;17285;2023-02-08
1283;921;2023-02-13
1284;2363;2023-02-16
1285;19526;2023-02-13
1286;11885;2023-02-03
1287;12844;2023-02-26
1288;11909;2023-02-05
1289;8836;2023-02-20
1290;8153;2023-02-13
1291;1819;2023-02-08
1292;4573;2023-02-21
1293;19195;2023-02-11
1294;11911;2023-02-03
1295;795;2023-02-11
1296;19726;2023-02-25
1297;2976;2023-02-08
1298;4000;2023-02-12
1299;10337;2023-02-07
1300;773;2023-02-18
1301;10485;2023-02-24
1302;3439;2023-02-28
1303;13485;2023-02-06
1304;12365;2023-02-12
1305;8477;2023-02-22
1306;12391;2023-02-28
1307;1519;2023-02-04
1308;9948;2023-02-03
1309;16930;2023-02-05
1310;3661;2023-02-06
1311;11853;2023-02-13
1312;15040;2023-02-28
1313;18787;2023-02-03
1314;3709;2023-02-22
1315;10524;2023-02-18
1316;18771;2023-02-24
1317;7936;2023-02-24
1318;18447;2023-02-08
1319;15075;2023-02-07
1320;14738;2023-02-22
1321;10466;2023-02-27
1322;11416;2023-02-16
1323;8489;2023-02-22
1324;9707;2023-02-21
1325;3219;2023-02-06
1326;9840;2023-02-16
1327;629;2023-02-22
1328;17645;2023-02-27
1329;19786;2023-02-18
1330;3079;2023-02-21
1331;11070;2023-02-17
1332;17601;2023-02-16
1333;11951;2023-02-14
1334;1262;2023-02-20
1335;12238;2023-02-25
1336;1596;2023-02-24
1337;1012;2023-02-23
1338;10058;2023-02-14
1339;8747;2023-02-24
1340;12231;2023-02-10
1341;8228;2023-02-28
1342;19233;2023-02-04
1343;10159;2023-02-08
1344;5983;2023-02-02
1345;8203;2023-02-02
1346;12011;2023-02-27
1347;16091;2023-02-14
1348;9819;2023-02-11
1349;19738;2023-02-19
1350;10084;2023-02-11
1351;13098;2023-02-26
1352;15628;2023-02-01
1353;17927;2023-02-04
1354;16746;2023-02-28
1355;15112;2023-02-28
1356;2111;2023-02-07
1357;10131;2023-02-09
1358;5402;2023-02-24
1359;11314;2023-02-01
1360;7611;2023-02-09
1361;16853;2023-02-20
1362;16641;2023-02-11
1363;7937;2023-02-07
1364;12678;2023-02-13
1365;2344;2023-02-08
1366;426;2023-02-02
1367;16131;2023-02-03
1368;14629;2023-02-17
1369;9125;2023-02-03
1370;6472;2023-02-01
1371;17086;2023-02-28
1372;14104;2023-02-15
1373;8422;2023-02-05
1374;18563;2023-02-14
1375;4656;2023-02-06
1376;19969;2023-02-21
1377;10061;2023-02-09
1378;7252;2023-02-26
1379;14207;2023-02-10
1380;13449;2023-02-13
1381;19277;2023-02-20
1382;543;2023-02-24
1383;11952;2023-02-26
1384;6310;2023-02-22
1385;17932;2023-02-17
1386;6086;2023-02-19
1387;18830;2023-02-09
1388;135;2023-02-16
1389;17107;2023-02-03
1390;5060;2023-02-23
1391;14950;2023-02-14
1392;19806;2023-02-11
1393;14457;2023-02-15
1394;1297;2023-02-03
1395;18329;2023-02-27
1396;9078;2023-02-11
1397;10832;2023-02-09
1398;14265;2023-02-16
1399;19988;2023-02-24
1400;7319;2023-02-04
1401;12630;2023-02-13
1402;8947;2023-02-09
1403;10214;2023-02-15
1404;14119;2023-02-24
1405;8620;2023-02-07
1406;18566;2023-02-11
1407;19713;2023-02-20
1408;8562;2023-02-04
1409;5750;2023-02-15
1410;1475;2023-02-15
1411;16438;2023-02-14
1412;11373;2023-02-02
1413;13039;2023-02-18
1414;7662;2023-02-09
1415;6881;2023-02-04
1416;13204;2023-02-10
1417;1203;2023-02-07
1418;720;2023-02-10
1419;8621;2023-02-20
1420;7282;2023-02-03
1421;15512;2023-02-10
1422;6710;2023-02-04
1423;15071;2023-02-20
1424;12999;2023-02-09
1425;5880;2023-02-27
1426;15454;2023-02-21
1427;19516;2023-02-23
1428;13401;2023-02-03
1429;18260;2023-02-14
1430;2733;2023-02-07
1431;2345;2023-02-21
1432;4941;2023-02-17
1433;3736;2023-02-12
1434;1462;2023-02-09
1435;11378;2023-02-06
1436;7849;2023-02-01
1437;5022;2023-02-21
1438;13326;2023-02-13
1439;2101;2023-02-21
1440;1199;2023-02-27
1441;6836;2023-02-22
1442;17861;2023-02-07
1443;12782;2023-02-06
1444;12258;2023-02-27
1445;1926;2023-02-10
1446;11139;2023-02-06
1447;19705;2023-02-18
1448;16274;2023-02-11
1449;14622;2023-02-19
1450;4474;2023-02-09
1451;3754;2023-02-15
1452;12057;2023-02-26
1453;10127;2023-02-20
1454;8614;2023-02-11
1455;17559;2023-02-01
1456;17800;2023-02-26
1457;18276;2023-02-24
1458;8498;2023-02-22
1459;787;2023-02-27
1460;3745;2023-02-10
1461;986;2023-02-17
1462;18263;2023-02-25
1463;16378;2023-02-03
1464;1892;2023-02-13
1465;9469;2023-02-24
1466;5738;2023-02-25
1467;4389;2023-02-22
1468;6578;2023-02-20
1469;18098;2023-02-26
1470;16515;2023-02-19
1471;8561;2023-02-22
1472;16782;2023-02-05
1473;6004;2023-02-26
1474;7718;2023-02-15
1475;15885;2023-02-15
1476;2436;2023-02-21
1477;11845;2023-02-18
1478;16930;2023-02-06
1479;12599;2023-02-06
1480;8498;2023-02-27
1481;19665;2023-02-10
1482;5497;2023-02-19
1483;18360;2023-02-05
1484;6190;2023-02-27
1485;14717;2023-02-01
1486;95;2023-02-19
1487;16073;2023-02-20
1488;18297;2023-02-24
1489;10370;2023-02-28
1490;1526;2023-02-26
1491;19576;2023-02-22
1492;5702;2023-02-09
1493;2862;2023-02-17
1494;2043;2023-02-27
1495;15384;2023-02-04
1496;4206;2023-02-13
1497;18881;2023-02-03
1498;9479;2023-02-27
1499;17411;2023-02-27
1500;3330;2023-02-27
1501;16643;2023-02-17
1502;19898;2023-02-08
1503;15749;2023-02-24
1504;3490;2023-02-28
1505;14615;2023-02-27
1506;5927;2023-02-15
1507;2176;2023-02-16
1508;6817;2023-02-09
1509;13428;2023-02-06
1510;17329;2023-02-14
1511;4694;2023-02-26
1512;5489;2023-02-28
1513;8855;2023-02-13
1514;8673;2023-02-21
1515;12849;2023-02-03
1516;15452;2023-02-15
1517;17731;2023-02-24
1518;11115;2023-02-07
1519;4645;2023-02-28
1520;14196;2023-02-04
1521;5181;2023-02-23
1522;15746;2023-02-16
1523;10916;2023-02-20
1524;83;2023-02-07
1525;11475;2023-02-03
1526;13298;2023-02-20
1527;6766;2023-02-02
1528;9845;2023-02-08
1529;18328;2023-02-28
1530;19413;2023-02-04
1531;7187;2023-02-24
1532;4666;2023-02-10
1533;4406;2023-02-25
1534;2173;2023-02-01
1535;3699;2023-02-26
1536;9404;2023-02-08
1537;13463;2023-02-03
1538;14405;2023-02-20
1539;10806;2023-02-17
1540;11005;2023-02-12
1541;861;2023-02-15
1542;19324;2023-02-17
1543;848;2023-02-16
1544;434;2023-02-27
1545;4103;2023-02-16
1546;6389;2023-02-03
1547;3043;2023-02-10
1548;4569;2023-02-13
1549;1326;2023-02-13
1550;18479;2023-02-01
1551;17909;2023-02-09
1552;6966;2023-02-16
1553;1001;2023-02-24
1554;5677;2023-02-08
1555;890;2023-02-24
1556;4940;2023-02-23
1557;8474;2023-02-16
1558;15070;2023-02-05
1559;17725;2023-02-24
1560;15536;2023-02-25
1561;3392;2023-02-09
1562;8383;2023-02-16
1563;11782;2023-02-21
1564;5529;2023-02-02
1565;19098;2023-02-24
1566;4154;2023-02-03
1567;7429;2023-02-17
1568;7584;2023-02-19
1569;1892;2023-02-15
1570;8742;2023-02-14
1571;3606;2023-02-07
1572;15702;2023-02-25
1573;14134;2023-02-01
1574;4745;2023-02-17
1575;11056;2023-02-09
1576;538;2023-02-08
1577;4801;2023-02-19
1578;10128;2023-02-16
1579;15890;2023-02-16
1580;9489;2023-02-06
1581;13945;2023-02-08
1582;15362;2023-02-15
1583;15675;2023-02-04
1584;11159;2023-02-26
1585;3339;2023-02-27
1586;18189;2023-02-12
1587;12292;2023-02-21
1588;10952;2023-02-27
1589;11868;2023-02-17
1590;7877;2023-02-20
1591;17847;2023-02-17
1592;15373;2023-02-01
1593;4172;2023-02-23
1594;8866;2023-02-26
1595;14786;2023-02-02
1596;11924;2023-02-23
1597;19389;2023-02-01
1598;1747;2023-02-24
1599;18855;2023-02-11
1600;4180;2023-02-08
1601;6229;2023-02-04
1602;8831;2023-02-21
1603;13662;2023-02-01
1604;9696;2023-02-21
1605;16922;2023-02-01
1606;15568;2023-02-23
1607;7097;2023-02-11
1608;1256;2023-02-25
1609;5943;2023-02-02
1610;3707;2023-02-21
1611;9169;2023-02-02
1612;5494;2023-02-15
1613;4314;2023-02-23
1614;11822;2023-02-05
1615;12173;2023-02-26
1616;3199;2023-02-02
1617;3125;2023-02-23
1618;6083;2023-02-05
1619;12463;2023-02-18
1620;2995;2023-02-26
1621;2799;2023-02-01
1622;700;2023-02-22
1623;12220;2023-02-22
1624;8689;2023-02-17
1625;18728;2023-02-17
1626;14386;2023-02-16
1627;3686;2023-02-25
1628;6366;2023-02-21
1629;13537;2023-02-01
1630;4947;2023-02-21
1631;4232;2023-02-02
1632;6807;2023-02-03
1633;18469;2023-02-17
1634;14177;2023-02-16
1635;3313;2023-02-11
1636;11802;2023-02-10
1637;11282;2023-02-18
1638;6678;2023-02-07
1639;16294;2023-02-04
1640;5550;2023-02-11
1641;467;2023-02-18
1642;8298;2023-02-07
1643;1901;2023-02-11
1644;5250;2023-02-05
1645;11643;2023-02-22
1646;12589;2023-02-17
1647;8281;2023-02-18
1648;13560;2023-02-13
1649;8889;2023-02-16
1650;16328;2023-02-25
1651;17416;2023-02-15
1652;2711;2023-02-25
1653;18533;2023-02-09
1654;6972;2023-02-21
1655;17654;2023-02-19
1656;3835;2023-02-01
1657;12499;2023-02-17
1658;1800;2023-02-04
1659;12998;2023-02-16
1660;8536;2023-02-28
1661;15616;2023-02-18
1662;2846;2023-02-19
1663;8518;2023-02-28
1664;8685;2023-02-26
1665;19885;2023-02-14
1666;13141;2023-02-28
1667;11824;2023-02-23
1668;6026;2023-02-13
1669;3689;2023-02-06
1670;319;2023-02-27
1671;11393;2023-02-17
1672;15743;2023-02-09
1673;15468;2023-02-23
1674;14871;2023-02-20
1675;19776;2023-02-05
1676;5480;2023-02-12
1677;11727;2023-02-04
1678;1315;2023-02-24
1679;11176;2023-02-03
1680;19143;2023-02-27
1681;19396;2023-02-05
1682;9854;2023-02-19
1683;2937;2023-02-02
1684;12533;2023-02-05
1685;11163;2023-02-28
1686;17166;2023-02-15
1687;11985;2023-02-17
1688;6036;2023-02-09
1689;8158;2023-02-19
1690;17688;2023-02-27
1691;15243;2023-02-28
1692;15563;2023-02-21
1693;16336;2023-02-26
1694;19233;2023-02-13
1695;15167;2023-02-25
1696;10817;2023-02-11
1697;2625;2023-02-02
1698;14669;2023-02-13
1699;6704;2023-02-14
1700;3199;2023-02-09
1701;9638;2023-02-16
1702;15456;2023-02-10
1703;5683;2023-02-02
1704;13947;2023-02-23
1705;5366;2023-02-07
1706;13918;2023-02-24
1707;16655;2023-02-16
1708;8622;2023-02-09
1709;8663;2023-02-07
1710;158;2023-02-26
1711;10192;2023-02-13
1712;1058;2023-02-20
1713;7691;2023-02-03
1714;13878;2023-02-07
1715;1551;2023-02-24
1716;6831;2023-02-28
1717;18714;2023-02-05
1718;11920;2023-02-04
1719;7695;2023-02-11
1720;1270;2023-02-03
1721;14043;2023-02-16
1722;13059;2023-02-04
1723;12062;2023-02-24
1724;2343;2023-02-24
1725;13443;2023-02-16
1726;6694;2023-02-28
1727;104;2023-02-14
1728;16696;2023-02-19
1729;10592;2023-02-07
1730;17751;2023-02-09
1731;4555;2023-02-02
1732;19134;2023-02-28
1733;7201;2023-02-18
1734;19115;2023-02-28
1735;11549;2023-02-23
1736;4810;2023-02-28
1737;10805;2023-02-19
1738;18867;2023-02-23
1739;19348;2023-02-27
1740;10828;2023-02-26
1741;15672;2023-02-10
1742;8450;2023-02-16
1743;18347;2023-02-27
1744;14143;2023-02-16
1745;117;2023-02-07
1746;4845;2023-02-01
1747;4570;2023-02-16
1748;16024;2023-02-04
1749;11337;2023-02-28
1750;14069;2023-02-25
1751;6272;2023-02-07
1752;17323;2023-02-05
1753;12637;2023-02-21
1754;1969;2023-02-02
1755;2663;2023-02-27
1756;3499;2023-02-04
1757;19242;2023-02-19
1758;18459;2023-02-12
1759;599;2023-02-22
1760;6530;2023-02-03
1761;18568;2023-02-02
1762;5213;2023-02-15
1763;6711;2023-02-12
1764;11871;2023-02-08
1765;5927;2023-02-10
1766;13784;2023-02-02
1767;291;2023-02-07
1768;12513;2023-02-28
1769;1459;2023-02-06
1770;5627;2023-02-18
1771;1026;2023-02-22
1772;1278;2023-02-13
1773;11449;2023-02-01
1774;13154;2023-02-05
1775;10919;2023-02-20
1776;9093;2023-02-19
1777;14395;2023-02-10
1778;2138;2023-02-18
1779;2612;2023-02-26
1780;13577;2023-02-04
1781;15490;2023-02-11
1782;9463;2023-02-08
1783;2844;2023-02-20
1784;2780;2023-02-25
1785;11508;2023-02-16
1786;16602;2023-02-15
1787;9763;2023-02-02
1788;17032;2023-02-18
1789;14312;2023-02-07
1790;7307;2023-02-09
1791;5233;2023-02-02
1792;12421;2023-02-12
1793;10730;2023-02-05
1794;14867;2023-02-02
1795;15026;2023-02-16
1796;18670;2023-02-22
1797;5070;2023-02-17
1798;12757;2023-02-27
1799;2635;2023-02-20
1800;6957;2023-02-11
1801;2719;2023-02-23
1802;8917;2023-02-01
1803;14393;2023-02-23
1804;17823;2023-02-05
1805;10595;2023-02-16
1806;18473;2023-02-02
1807;5841;2023-02-03
1808;15285;2023-02-27
1809;3926;2023-02-01
1810;3820;2023-02-13
1811;19659;2023-02-10
1812;11558;2023-02-24
1813;17462;2023-02-11
1814;11159;2023-02-12
1815;17842;2023-02-03
1816;11436;2023-02-24
1817;8363;2023-02-25
1818;5797;2023-02-04
1819;4197;2023-02-02
1820;11460;2023-02-14
1821;2196;2023-02-06
1822;1395;2023-02-01
1823;8948;2023-02-21
1824;18622;2023-02-24
1825;18686;2023-02-02
1826;1614;2023-02-20
1827;7558;2023-02-21
1828;8007;2023-02-15
1829;9846;2023-02-27
1830;9342;2023-02-27
1831;2814;2023-02-10
1832;19273;2023-02-11
1833;10741;2023-02-09
1834;6509;2023-02-01
1835;12463;2023-02-02
1836;1678;2023-02-21
1837;10273;2023-02-04
1838;17214;2023-02-23
1839;14791;2023-02-06
1840;7733;2023-02-16
1841;9002;2023-02-07
1842;11113;2023-02-04
1843;7273;2023-02-07
1844;957;2023-02-07
1845;1612;2023-02-03
1846;18851;2023-02-20
1847;6264;2023-02-07
1848;18376;2023-02-06
1849;9575;2023-02-21
1850;4856;2023-02-15
1851;16084;2023-02-08
1852;16799;2023-02-01
1853;8169;2023-02-04
1854;4824;2023-02-21
1855;18823;2023-02-21
1856;10780;2023-02-23
1857;7655;2023-02-20
1858;14910;2023-02-24
1859;14207;2023-02-26
1860;7298;2023-02-22
1861;1043;2023-02-28
1862;2335;2023-02-03
1863;15437;2023-02-22
1864;14700;2023-02-10
1865;8325;2023-02-03
1866;2168;2023-02-25
1867;11179;2023-02-04
1868;7645;2023-02-23
1869;1396;2023-02-22
1870;9966;2023-02-08
1871;580;2023-02-11
1872;11046;2023-02-08
1873;13231;2023-02-21
1874;14157;2023-02-27
1875;5183;2023-02-26
1876;18527;2023-02-12
1877;11320;2023-02-23
1878;12194;2023-02-16
1879;2831;2023-02-02
1880;7176;2023-02-18
1881;3368;2023-02-14
1882;14145;2023-02-11
1883;6165;2023-02-20
1884;17255;2023-02-21
1885;18552;2023-02-26
1886;5862;2023-02-07
1887;11049;2023-02-08
1888;8330;2023-02-26
1889;14170;2023-02-01
1890;2108;2023-02-13
1891;2708;2023-02-01
1892;15905;2023-02-16
1893;17036;2023-02-14
1894;1363;2023-02-10
1895;16381;2023-02-11
1896;12114;2023-02-22
1897;19704;2023-02-28
1898;9256;2023-02-11
1899;10069;2023-02-16
1900;18181;2023-02-14
1901;9840;2023-02-21
1902;13603;2023-02-17
1903;19220;2023-02-25
1904;16900;2023-02-01
1905;13894;2023-02-06
1906;11359;2023-02-16
1907;15698;2023-02-04
1908;9315;2023-02-07
1909;4692;2023-02-18
1910;13406;2023-02-25
1911;7489;2023-02-07
1912;4968;2023-02-02
1913;15882;2023-02-23
1914;15515;2023-02-13
1915;9190;2023-02-09
1916;321;2023-02-11
1917;1919;2023-02-06
1918;2947;2023-02-11
1919;10036;2023-02-13
1920;18335;2023-02-16
1921;6409;2023-02-19
1922;5429;2023-02-10
1923;10911;2023-02-21
1924;12294;2023-02-17
1925;11073;2023-02-11
1926;13135;2023-02-03
1927;14993;2023-02-27
1928;8802;2023-02-17
1929;10941;2023-02-25
1930;19807;2023-02-09
1931;14280;2023-02-12
1932;1043;2023-02-01
1933;16688;2023-02-20
1934;1863;2023-02-10
1935;2388;2023-02-11
1936;14125;2023-02-23
1937;16725;2023-02-15
1938;4830;2023-02-20
1939;18231;2023-02-15
1940;744;2023-02-24
1941;16414;2023-02-24
1942;17061;2023-02-05
1943;11889;2023-02-05
1944;6928;2023-02-06
1945;3745;2023-02-01
1946;9087;2023-02-14
1947;14182;2023-02-22
1948;3525;2023-02-10
1949;6390;2023-02-02
1950;6016;2023-02-20
1951;4809;2023-02-28
1952;207;2023-02-15
1953;13255;2023-02-28
1954;2164;2023-02-02
1955;14468;2023-02-28
1956;2244;2023-02-15
1957;5682;2023-02-22
1958;14414;2023-02-27
1959;12415;2023-02-18
1960;17861;2023-02-02
1961;2641;2023-02-21
1962;18271;2023-02-27
1963;17921;2023-02-15
1964;7161;2023-02-25
1965;17531;2023-02-01
1966;10541;2023-02-13
1967;2236;2023-02-20
1968;14192;2023-02-07
1969;6197;2023-02-28
1970;1109;2023-02-08
1971;10858;2023-02-08
1972;13320;2023-02-20
1973;1711;2023-02-28
1974;6286;2023-02-28
1975;7352;2023-02-25
1976;3739;2023-02-27
1977;15394;2023-02-02
1978;15120;2023-02-03
1979;17740;2023-02-28
1980;17005;2023-02-06
1981;18636;2023-02-09
1982;14263;2023-02-24
1983;9443;2023-02-04
1984;12970;2023-02-11
1985;12033;2023-02-28
1986;5372;2023-02-21
1987;11337;2023-02-28
1988;12544;2023-02-02
1989;1762;2023-02-04
1990;12938;2023-02-11
1991;6703;2023-02-21
1992;9903;2023-02-20
1993;6380;2023-02-19
1994;8628;2023-02-15
1995;9456;2023-02-18
1996;1018;2023-02-10
1997;9851;2023-02-04
1998;16915;2023-02-20
1999;14892;2023-02-01
2000;2426;2023-02-14
2001;931;2023-03-04
2002;14397;2023-03-22
2003;409;2023-03-13
2004;14315;2023-03-19
2005;14589;2023-03-14
2006;18473;2023-03-14
2007;6276;2023-03-08
2008;4374;2023-03-26
2009;11524;2023-03-24
2010;18666;2023-03-23
2011;6593;2023-03-13
2012;7303;2023-03-25
2013;44;2023-03-18
2014;9794;2023-03-27
2015;3441;2023-03-04
2016;11992;2023-03-29
2017;12442;2023-03-26
2018;7915;2023-03-30
2019;4866;2023-03-29
2020;6952;2023-03-18
2021;1305;2023-03-24
2022;4515;2023-03-01
2023;10607;2023-03-11
2024;13577;2023-03-03
2025;1231;2023-03-26
2026;14151;2023-03-23
2027;10651;2023-03-13
2028;17019;2023-03-28
2029;5353;2023-03-19
2030;10607;2023-03-27
2031;1697;2023-03-30
2032;8142;2023-03-03
2033;5663;2023-03-18
2034;9524;2023-03-08
2035;10390;2023-03-29
2036;15275;2023-03-13
2037;12836;2023-03-23
2038;18086;2023-03-24
2039;15297;2023-03-31
2040;1115;2023-03-16
2041;16859;2023-03-04
2042;17339;2023-03-29
2043;478;2023-03-15
2044;14918;2023-03-11
2045;15852;2023-03-11
2046;2443;2023-03-31
2047;6727;2023-03-12
2048;9477;2023-03-23
2049;19126;2023-03-19
2050;18076;2023-03-18
2051;11683;2023-03-01
2052;11991;2023-03-18
2053;11557;2023-03-14
2054;4929;2023-03-21
2055;5406;2023-03-12
2056;2908;2023-03-04
2057;17435;2023-03-04
2058;9682;2023-03-29
2059;2771;2023-03-17
2060;19724;2023-03-03
2061;3307;2023-03-10
2062;2237;2023-03-05
2063;14362;2023-03-15
2064;16701;2023-03-26
2065;18485;2023-03-18
2066;10514;2023-03-26
2067;1693;2023-03-07
2068;826;2023-03-22
2069;4483;2023-03-19
2070;10416;2023-03-17
2071;15996;2023-03-27
2072;7985;2023-03-17
2073;18536;2023-03-07
2074;8898;2023-03-29
2075;2057;2023-03-10
2076;16710;2023-03-14
2077;195;2023-03-05
2078;14335;2023-03-01
2079;4556;2023-03-30
2080;2196;2023-03-27
2081;1340;2023-03-23
2082;9122;2023-03-27
2083;13763;2023-03-08
2084;13790;2023-03-08
2085;5055;2023-03-19
2086;9195;2023-03-29
2087;16686;2023-03-29
2088;6277;2023-03-04
2089;13910;2023-03-14
2090;10124;2023-03-12
2091;380;2023-03-05
2092;12806;2023-03-12
2093;8007;2023-03-09
2094;16039;2023-03-17
2095;2954;2023-03-04
2096;196;2023-03-13
2097;18971;2023-03-01
2098;13031;2023-03-28
2099;8347;2023-03-21
2100;8024;2023-03-01
2101;17864;2023-03-09
2102;5353;2023-03-05
2103;11232;2023-03-15
2104;18278;2023-03-25
2105;3352;2023-03-16
2106;3682;2023-03-18
2107;19171;2023-03-09
2108;3484;2023-03-30
2109;11012;2023-03-16
2110;17139;2023-03-04
2111;19486;2023-03-10
2112;4414;2023-03-26
2113;11368;2023-03-17
2114;17519;2023-03-22
2115;8968;2023-03-09
2116;19454;2023-03-22
2117;13522;2023-03-18
2118;6964;2023-03-18
2119;18794;2023-03-05
2120;17555;2023-03-30
2121;15183;2023-03-30
2122;2548;2023-03-02
2123;4158;2023-03-12
2124;15831;2023-03-15
2125;17872;2023-03-02
2126;7656;2023-03-21
2127;2299;2023-03-28
2128;10337;2023-03-17
2129;18030;2023-03-01
2130;10402;2023-03-28
2131;537;2023-03-14
2132;997;2023-03-28
2133;16175;2023-03-02
2134;9772;2023-03-04
2135;4413;2023-03-19
2136;18112;2023-03-03
2137;15677;2023-03-08
2138;1306;2023-03-24
2139;213;2023-03-19
2140;17942;2023-03-05
2141;16003;2023-03-03
2142;9845;2023-03-05
2143;2859;2023-03-04
2144;9488;2023-03-20
2145;403;2023-03-04
2146;18123;2023-03-14
2147;14532;2023-03-06
2148;5100;2023-03-18
